trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
248,False,"{'a': 0.2, 'e': 0.08270433237647332}",25,14,16.690514074179365,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
249,False,"{'a': 0.2, 'e': 0.08187728905270858}",30,16,-18.544477763388123,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
250,False,"{'a': 0.2, 'e': 0.08105851616218149}",20,12,14.417849374602794,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
251,False,"{'a': 0.2, 'e': 0.08024793100055967}",25,12,20.350871874961854,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
252,False,"{'a': 0.2, 'e': 0.07944545169055407}",35,15,24.88227850276928,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",1
253,False,"{'a': 0.2, 'e': 0.07865099717364853}",20,13,12.00723552755132,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
254,False,"{'a': 0.2, 'e': 0.07786448720191204}",35,9,49.74324059643481,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
255,False,"{'a': 0.2, 'e': 0.07708584232989292}",30,24,10.154473445769055,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
256,False,"{'a': 0.2, 'e': 0.076314983906594}",25,17,16.17585440748122,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
257,False,"{'a': 0.2, 'e': 0.07555183406752805}",25,17,8.022685004887393,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
258,False,"{'a': 0.2, 'e': 0.07479631572685277}",30,19,21.956040912603356,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
259,False,"{'a': 0.2, 'e': 0.07404835256958425}",20,11,16.845590719827975,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
260,False,"{'a': 0.2, 'e': 0.0733078690438884}",35,24,22.114231097278903,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
261,False,"{'a': 0.2, 'e': 0.07257479035344952}",25,14,17.80123326920722,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
262,False,"{'a': 0.2, 'e': 0.07184904244991502}",20,11,13.83245975039545,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
263,False,"{'a': 0.2, 'e': 0.07113055202541588}",20,5,26.629175502288508,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
264,False,"{'a': 0.2, 'e': 0.07041924650516172}",20,12,16.284756722074853,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
265,False,"{'a': 0.2, 'e': 0.06971505404011011}",30,23,13.33157848031054,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
266,False,"{'a': 0.2, 'e': 0.069017903499709}",30,20,18.994090682283016,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
267,False,"{'a': 0.2, 'e': 0.06832772446471191}",30,16,25.249209893711786,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
268,False,"{'a': 0.2, 'e': 0.0676444472200648}",30,23,11.534480284280312,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
269,False,"{'a': 0.2, 'e': 0.06696800274786414}",25,10,25.72222132413616,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
270,False,"{'a': 0.2, 'e': 0.06629832272038551}",20,10,19.32731210185449,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
271,False,"{'a': 0.2, 'e': 0.06563533949318165}",20,14,13.50738859345327,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
272,False,"{'a': 0.2, 'e': 0.06497898609824983}",30,18,21.651243370900698,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
273,False,"{'a': 0.2, 'e': 0.06432919623726734}",30,21,14.963875567907326,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
274,False,"{'a': 0.2, 'e': 0.06368590427489466}",20,11,13.458345637845685,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
275,False,"{'a': 0.2, 'e': 0.06304904523214572}",20,10,19.7984123083302,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
276,False,"{'a': 0.2, 'e': 0.06241855477982426}",35,21,14.799490162859811,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
277,False,"{'a': 0.2, 'e': 0.06179436923202602}",20,12,14.850412655917614,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
278,False,"{'a': 0.2, 'e': 0.06117642553970576}",30,7,45.593708601295916,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
279,False,"{'a': 0.2, 'e': 0.0605646612843087}",25,13,-21.114699230546734,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
280,False,"{'a': 0.2, 'e': 0.05995901467146561}",25,3,40.148495384287756,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
