trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
158,False,"{'a': 0.5, 'e': 0.936800000000007}",30,0,-134.47819277671718,"{0: 15, 1: 4, 2: 10, 3: 0, 4: 1}",0
159,False,"{'a': 0.5, 'e': 0.936400000000007}",25,0,-80.43782389770539,"{0: 14, 1: 2, 2: 9, 3: 0, 4: 0}",0
160,False,"{'a': 0.5, 'e': 0.936000000000007}",25,0,-115.46103540791216,"{0: 14, 1: 3, 2: 6, 3: 1, 4: 1}",0
161,False,"{'a': 0.5, 'e': 0.9356000000000071}",20,0,-156.24366861895027,"{0: 8, 1: 3, 2: 5, 3: 3, 4: 1}",0
162,False,"{'a': 0.5, 'e': 0.9352000000000071}",20,13,-11.797704373320965,"{0: 4, 1: 2, 2: 1, 3: 0, 4: 0}",1
163,False,"{'a': 0.5, 'e': 0.9348000000000072}",25,0,-242.9768657021177,"{0: 11, 1: 3, 2: 6, 3: 1, 4: 4}",0
164,False,"{'a': 0.5, 'e': 0.9344000000000072}",25,0,-141.36969237731887,"{0: 15, 1: 1, 2: 6, 3: 1, 4: 2}",0
165,False,"{'a': 0.5, 'e': 0.9340000000000073}",25,0,-67.26266586240787,"{0: 17, 1: 1, 2: 6, 3: 1, 4: 0}",0
166,False,"{'a': 0.5, 'e': 0.9336000000000073}",20,0,-111.1904866200261,"{0: 10, 1: 3, 2: 5, 3: 1, 4: 1}",0
167,False,"{'a': 0.5, 'e': 0.9332000000000074}",20,8,-119.01277033280365,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 3}",1
168,False,"{'a': 0.5, 'e': 0.9328000000000074}",25,0,-128.10951857386502,"{0: 13, 1: 4, 2: 6, 3: 1, 4: 1}",0
169,False,"{'a': 0.5, 'e': 0.9324000000000074}",25,15,7.177912490336355,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
170,False,"{'a': 0.5, 'e': 0.9320000000000075}",20,0,-132.2163044414965,"{0: 12, 1: 0, 2: 6, 3: 0, 4: 2}",0
171,False,"{'a': 0.5, 'e': 0.9316000000000075}",25,0,-73.39028784332646,"{0: 14, 1: 6, 2: 4, 3: 1, 4: 0}",0
172,False,"{'a': 0.5, 'e': 0.9312000000000076}",25,0,-130.3273699522244,"{0: 15, 1: 1, 2: 6, 3: 2, 4: 1}",0
173,False,"{'a': 0.5, 'e': 0.9308000000000076}",20,12,-22.4572440024132,"{0: 5, 1: 2, 2: 0, 3: 1, 4: 0}",1
174,False,"{'a': 0.5, 'e': 0.9304000000000077}",20,0,-105.76776582358346,"{0: 8, 1: 3, 2: 8, 3: 1, 4: 0}",0
175,False,"{'a': 0.5, 'e': 0.9300000000000077}",30,0,-271.40133522657123,"{0: 14, 1: 1, 2: 8, 3: 4, 4: 3}",0
176,False,"{'a': 0.5, 'e': 0.9296000000000078}",35,0,-98.4490040170442,"{0: 25, 1: 1, 2: 6, 3: 3, 4: 0}",0
177,False,"{'a': 0.5, 'e': 0.9292000000000078}",20,0,-100.88954683282873,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
178,False,"{'a': 0.5, 'e': 0.9288000000000078}",30,0,-99.96534041608027,"{0: 21, 1: 2, 2: 5, 3: 1, 4: 1}",0
179,False,"{'a': 0.5, 'e': 0.9284000000000079}",25,0,-128.3331142598018,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 2}",0
180,False,"{'a': 0.5, 'e': 0.9280000000000079}",25,0,-160.4696228521121,"{0: 15, 1: 3, 2: 4, 3: 0, 4: 3}",0
181,False,"{'a': 0.5, 'e': 0.927600000000008}",25,0,-145.2348533804908,"{0: 12, 1: 4, 2: 6, 3: 2, 4: 1}",0
